Type,Probability,Quota,numAllowed
317,0.7773334732539756,1.7647172126737698,9.0
317,0.2226665267460245,0.755652270826308,3.0
563,0.3810432456395447,1.1577512104672287,5.0
563,0.6189567543604553,3.212020251797075,10.0
586,1.0,1.7673470310850452,4.0
14,1.0,7.686637823217042,7.0
383,0.8879630221680866,2.9568575051047423,18.0
383,0.11203697783191331,2.972145635561055,19.0
80,0.9683574420514081,2.988882796314574,10.0
80,0.03164255794859194,4.038424132097434,8.0
776,0.7302551374482481,2.003707744405097,0.0
776,0.26974486255175195,0.637933822177478,0.0
185,1.0,2.1583783270689425,6.0
368,0.27269748911958164,1.8149369748062054,12.0
368,0.7273025108804184,2.565141586737418,12.0
670,0.7089629793382647,3.3596737285860256,12.0
670,0.2910370206617354,1.4369605339199831,8.0
736,1.0,4.37790032013645,9.0
688,0.7187043984387758,3.7519706122087886,15.0
688,0.28129560156122424,1.8385040564604005,11.0
406,0.070235489065124,1.8858365862728075,13.0
406,0.929764510934876,3.1204835903523356,22.0
560,0.5944815464303306,3.404525721506847,11.0
560,0.4055184535696694,1.082229493975448,3.0
417,0.9793342305737742,2.204006435467063,11.0
417,0.020665769426225757,2.5008623880417833,14.0
485,0.1046479518303712,1.727653364192872,6.0
485,0.8953520481696288,3.102060814573402,12.0
602,0.465216840162904,1.4658761148688981,8.0
602,0.534783159837096,2.3104681886501055,14.0
69,0.48839143321479295,2.415521415396949,8.0
69,0.511608566785207,2.4292638865290503,9.0
388,0.9574296567007283,3.0896284457511167,23.0
388,0.04257034329927176,1.7323325679368242,11.0
462,0.4650472075303024,2.0359255904739237,11.0
462,0.5349527924696976,1.5164838008412898,7.0
2,0.9814350931159002,7.9835272342165515,9.0
2,0.018564906884099838,7.752614198062474,6.0
551,0.47326296834184517,1.2449574797000151,4.0
551,0.5267370316581549,3.6294196317142466,11.0
619,0.5233849241848514,1.680172128683277,11.0
619,0.4766150758151486,2.4689468480718544,14.0
382,0.4744531755754259,2.891836152194606,18.0
382,0.5255468244245741,2.8777876569445193,17.0
141,0.16404197843849866,1.1835391439638152,8.0
141,0.8359580215615013,2.5437498010633868,15.0
43,0.3336587846367272,3.6765293531134327,3.0
43,0.6663412153632728,2.981238975627657,4.0
627,0.23475634260761125,1.4953513785175772,9.0
627,0.7652436573923888,2.7221325772972595,17.0
774,0.777562404000269,1.9875929462186106,1.0
774,0.2224375959997309,0.6949101811811855,1.0
422,0.2738151977658333,1.6581401208319098,7.0
422,0.7261848022341667,3.0486367355972916,16.0
26,0.3929725021355842,7.64603207593496,3.0
26,0.6070274978644158,5.721510771477888,7.0
703,1.0,4.324227173665346,8.0
152,1.0,2.369745153609279,9.0
743,1.0,4.4541132336186555,11.0
437,0.4459318830280638,1.6363962264729213,11.0
437,0.5540681169719363,2.1708712254268496,15.0
352,0.2769790726478454,0.7445773599257289,4.0
352,0.3676872386700001,2.4284868160796784,12.0
352,0.3553336886821546,2.444371462949214,13.0
859,0.36589540770589984,1.2842964111210649,11.0
859,0.6341045922941001,2.552333760743214,18.0
419,0.20153205731683743,1.3508818287766116,9.0
419,0.7984679426831626,2.671889464946182,17.0
518,0.2578029338325325,2.1006886998743273,5.0
518,0.7421970661674675,3.5339842287217875,9.0
34,0.7955509927415676,7.542390564541858,4.0
34,0.2044490072584324,7.792449529750901,3.0
605,0.9829920197283387,1.8131466271829346,8.0
605,0.017007980271661272,2.184727710134086,11.0
785,0.313669428916331,0.6318165842521604,0.0
785,0.6863305710836689,2.024067109812245,0.0
281,0.3325393988161899,0.9671962743613136,2.0
281,0.6674606011838101,1.8303715372099565,6.0
117,1.0,2.3585521564932335,7.0
769,0.27198359151432044,2.161472732520152,0.0
769,0.2785518649740581,0.6629013959223586,0.0
769,0.44946454351162163,1.939502730841388,0.0
193,0.6434397710771657,1.5580904118658783,3.0
193,0.35656022892283434,1.6326019901475521,3.0
97,0.42851311116744273,2.5445458969541876,8.0
97,0.5714868888325574,2.680454615365465,9.0
522,0.4886315471574496,2.0309598787560885,4.0
522,0.5113684528425504,3.4876633894896742,8.0
262,1.0,2.0907900308285887,10.0
385,0.3500445798606764,3.174096805910306,24.0
385,0.6499554201393236,3.170545315202614,25.0
668,0.8776050797851092,2.899704049086724,8.0
668,0.12239492021489098,1.341881684915415,3.0
135,0.06889681075755794,0.5076467097227536,0.0
135,0.9311031892424421,2.4255785905066936,8.0
453,0.16240112594537973,2.0031965592778977,14.0
453,0.8375988740546203,1.9078598528751098,12.0
828,0.790093577834646,2.2802241926449396,5.0
828,0.20990642216535396,3.6629809615655606,11.0
396,0.4202346738841351,1.3912215094362332,9.0
396,0.5797653261158647,2.683435699164115,17.0
91,0.6241766276993158,2.9228237452167027,10.0
91,0.3758233723006841,2.9144630131361637,9.0
747,1.0,4.396831888223586,11.0
326,0.6220137602637863,2.0004678382700636,10.0
326,0.37798623973621387,0.8313252126455095,3.0
70,0.0223717488475891,2.8839409704125014,13.0
70,0.9776282511524109,2.5613602549629144,10.0
310,0.3187496779339558,0.7121612737223375,2.0
310,0.6812503220660442,1.8605268705227327,8.0
294,1.0,1.8541186630557862,6.0
322,0.3450878320575645,0.7422225131286411,3.0
322,0.6549121679424353,1.917644809475306,9.0
338,0.2398689427306664,0.6190436831912937,3.0
338,0.7601310572693336,2.0989430851095348,12.0
87,0.8949748813217898,2.987696689537171,9.0
87,0.10502511867821021,4.0675535962449985,8.0
717,1.0,4.380689824569961,3.0
704,0.2859706361934533,3.855280281758483,4.0
704,0.7140293638065467,4.1165479438612715,4.0
807,0.10078491400900173,0.9597560982449744,1.0
807,0.8992150859909982,2.6826051676638523,4.0
223,0.7237279532403583,2.066474621567913,2.0
223,0.2762720467596417,1.1897773504880282,1.0
777,0.6762530689849487,1.9801573453338839,0.0
777,0.32374693101505125,0.6461804146770455,0.0
554,0.5989330001930585,2.0421915639034993,3.0
554,0.4010669998069415,2.6670029500486536,2.0
180,1.0,1.9355419738842532,9.0
772,0.6734718850989401,1.9435657579383243,0.0
772,0.32652811490105993,0.6585767440099393,0.0
604,1.0,1.6839762106933183,8.0
233,0.3901243656532263,1.9383500044797608,2.0
233,0.6098756343467737,1.3634678910311115,3.0
542,0.6886973437072565,1.9493246179125994,4.0
542,0.31130265629274356,3.4146426196954036,6.0
29,0.2996356291603902,4.623098198007739,6.0
29,0.7003643708396098,7.767467579194822,4.0
275,0.13824785592810218,0.9498232424190933,6.0
275,0.8617521440718978,1.8191590679812446,10.0
389,0.3429757346810989,2.711654988317485,13.0
389,0.657024265318901,2.7425361693656063,14.0
61,0.6277397379174532,2.896060101726708,10.0
61,0.3722602620825468,3.5255448339526176,11.0
616,0.38574518089476517,1.455652265946815,8.0
616,0.6142548191052348,2.3545638894061227,15.0
3,0.8599798749377507,8.060232426999352,9.0
3,0.14002012506224928,8.171704702184524,10.0
749,0.9593875613166926,2.0399030331848067,1.0
749,0.04061243868330764,2.5028265515488872,1.0
5,0.6173556526168384,7.85260048017175,9.0
5,0.38264434738316155,7.599452157481345,6.0
851,0.42967262466779244,0.9567573640304915,6.0
851,0.5703273753322076,2.389327791011304,13.0
487,0.1397652350319617,1.739407589742574,6.0
487,0.8602347649680383,2.9960874299449767,11.0
378,0.10167883468751088,1.6413380609168282,10.0
378,0.2727817379042598,2.579359451181597,15.0
378,0.6255394274082293,2.743900189680258,15.0
232,0.0725386011716912,0.5114631343324127,0.0
232,0.9274613988283088,2.223220973730134,4.0
448,0.03674902653229395,2.0713609647914346,15.0
448,0.8256431440137325,2.1021545582032033,16.0
448,0.1376078294539735,2.1239299793429396,17.0
62,0.15409205927660252,3.497706417817133,13.0
62,0.5513119899188389,2.8757788722481354,12.0
62,0.2945959508045585,3.060607337951863,13.0
213,1.0,1.9355401178701135,4.0
676,0.5513250580400753,4.168874798933874,15.0
676,0.44867494195992474,1.3451107302451388,4.0
202,0.5936467498818628,1.9693502389004052,2.0
202,0.4063532501181371,1.4041928013455696,2.0
739,1.0,4.41112880583378,11.0
183,1.0,2.105741442713181,10.0
527,0.8080281850910729,3.840015290492773,5.0
527,0.19197181490892712,0.8895756427773449,2.0
351,0.7957492802459211,2.0008266756992277,13.0
351,0.20425071975407905,2.469902216169652,14.0
393,0.31337839104429743,1.4428093502050285,7.0
393,0.6866216089557026,2.720816615253382,14.0
467,0.5915861953323699,1.111988909384139,5.0
467,0.40841380466763,2.6559471034105044,12.0
640,0.5472254785405427,1.1477218665196478,4.0
640,0.4527745214594573,1.7094815113776196,6.0
557,0.4481028735622582,1.2662885675806814,5.0
557,0.5518971264377418,3.354329641880108,13.0
725,1.0,4.522293691440037,6.0
241,1.0,2.1551663455297794,9.0
552,0.4129449041714356,1.2664383339293308,5.0
552,0.5870550958285644,3.3208608605035597,11.0
155,0.6287022933879904,2.3475455936557283,9.0
155,0.3712977066120098,0.8245081845872582,4.0
636,0.5758808946277107,1.1881991338175442,6.0
636,0.4241191053722893,1.7776664996978369,8.0
445,0.6981947880827162,2.191182708282093,19.0
445,0.3018052119172838,1.3201177116099063,11.0
439,0.826892098138822,2.166028558022555,14.0
439,0.1731079018611779,1.3028603274481474,10.0
306,0.5968091704704402,1.7665156622390412,4.0
306,0.40319082952956,0.9188470525136431,2.0
805,0.13012298819665724,2.5796909443397853,1.0
805,0.8174707513350036,2.345245545761351,1.0
805,0.05240626046833918,0.8182953801161077,1.0
33,1.0,7.536771861113879,4.0
549,1.0,3.752302451367453,4.0
637,0.4744123459284294,1.7160114900962844,9.0
637,0.5255876540715705,1.1383323496958115,5.0
458,0.21391460391483993,1.4819627814737584,10.0
458,0.7860853960851599,1.8709725940588888,11.0
424,0.5513427678675384,2.870327585345391,14.0
424,0.44865723213246156,1.6259133636302097,7.0
147,0.34065681514791035,0.8348644158286354,4.0
147,0.6593431848520895,2.338726511520735,9.0
308,0.6893743051040367,1.7970032819351531,6.0
308,0.31062569489596337,1.0600946448531452,5.0
250,1.0,2.2277335617652705,10.0
630,0.20950104680069725,1.514490093437111,9.0
630,0.7904989531993027,2.782441582498633,17.0
587,1.0,1.5653992339845277,6.0
81,0.909891051366024,2.9914469660177994,9.0
81,0.09010894863397606,4.062529366749795,7.0
671,0.8248714972491891,2.8713159560559642,10.0
671,0.17512850275081093,1.004979814086512,2.0
669,0.8566839133808126,3.1693917622686274,17.0
669,0.1433160866191874,4.2864189025650195,22.0
405,0.2307699743754363,1.9333513380083471,15.0
405,0.7692300256245638,3.356258772933764,29.0
266,1.0,1.9377300025882858,9.0
171,1.0,2.3217135089433247,11.0
839,0.3838524528990437,0.8614203558960161,2.0
839,0.3812089442900131,1.9759026494917447,8.0
839,0.2349386028109431,2.0414769655105225,10.0
427,0.9116689536758259,1.6568588370069741,7.0
427,0.0883310463241739,2.5846630405818996,9.0
455,0.3469711819021071,1.5827781609373166,10.0
455,0.6530288180978929,1.9282168615242872,11.0
727,1.0,4.508283757766397,7.0
801,0.21771258777786573,0.8590065967286735,1.0
801,0.7822874122221343,2.438910263045336,4.0
413,0.8820092022719687,2.6689252451036243,17.0
413,0.11799079772803134,1.1661771267027783,7.0
466,0.9469329956216737,1.6361026894944182,8.0
466,0.0530670043783264,2.5325772413859076,11.0
217,0.9519041362420096,1.4922714579283318,3.0
217,0.04809586375799025,1.9028744186589268,3.0
397,0.4503180354940065,1.3625836392470765,8.0
397,0.5496819645059935,2.635738155771077,16.0
822,0.43475145664313597,3.7425786624880315,6.0
822,0.565248543356864,4.249374713249101,6.0
271,0.16728668353643603,0.9237974834443109,6.0
271,0.832713316463564,1.8456949859522047,10.0
626,0.26815543595098945,1.4915339827125256,10.0
626,0.7318445640490105,2.6925270508812837,19.0
168,0.5415269295675456,1.0473900165554157,6.0
168,0.45847307043245455,2.294881686852089,8.0
252,1.0,2.436304631053841,10.0
77,1.0,2.6441653001378844,6.0
514,0.22538587274759014,1.8200540510705643,4.0
514,0.7746141272524099,3.595224069634787,10.0
400,0.5574096924170161,1.7490808405308038,10.0
400,0.4425903075829839,2.841750532980676,21.0
806,0.7796398885511787,2.7285666137127293,2.0
806,0.22036011144882117,0.8930907434445003,1.0
325,0.40990248649579364,0.7919143536862839,3.0
325,0.5900975135042063,1.9729196570138863,9.0
367,0.8134726483886093,2.5430248832481093,12.0
367,0.18652735161139058,1.8117752196594317,10.0
28,0.24359113301248358,3.140258452589797,3.0
28,0.7564088669875164,7.813561384452777,3.0
273,0.4482175695385926,0.9441033871916448,7.0
273,0.5517824304614074,2.3786771805763807,11.0
687,0.4375890648497423,1.1605585187831176,2.0
687,0.5624109351502576,4.125021313499162,13.0
226,0.3677547223256902,1.191562161438315,1.0
226,0.6322452776743098,2.0241615277558194,2.0
96,0.42922785977393557,2.4806432528935396,9.0
96,0.5707721402260646,2.764853053450241,8.0
656,0.754916207856043,2.8543252444795,11.0
656,0.24508379214395704,2.9186630100693813,11.0
464,0.9378286988651251,1.7775323688353724,12.0
464,0.0621713011348749,1.2832051042126968,10.0
606,1.0,1.756708033069153,8.0
611,0.6123852799358438,1.835358795077389,8.0
611,0.38761472006415626,2.22977938880819,11.0
154,0.2884525471246502,0.5852890533622401,2.0
154,0.7115474528753498,2.3501842465738663,9.0
44,1.0,3.990105501361748,3.0
227,0.6588677507178873,2.0597105786915257,2.0
227,0.34113224928211255,1.1790799407593067,1.0
314,0.16928694339905662,0.8885476073227321,4.0
314,0.8307130566009433,1.6778519446668843,7.0
166,0.5326180540084694,1.0546677174108843,6.0
166,0.46738194599153066,2.297907198639331,7.0
345,0.551648474291068,1.496295764954251,9.0
345,0.448351525708932,2.378793224859084,13.0
348,0.2133821442456274,1.812837069274766,12.0
348,0.7866178557543726,1.9988447413749126,12.0
364,0.4925278226089178,2.807876125647603,17.0
364,0.5074721773910822,1.785586702622913,12.0
336,0.33469698584276286,0.7389616399125358,2.0
336,0.6653030141572371,2.0153752429223664,11.0
65,0.8063883624914012,2.790447178522885,10.0
65,0.19361163750859872,2.9764857669251397,12.0
196,0.15632956991814864,1.9353986764957964,3.0
196,0.8436704300818513,1.5032133336513422,3.0
1,1.0,1879.7996620897288,74.0
128,1.0,2.45414843231801,8.0
341,0.2323788671831206,0.6967423031380462,3.0
341,0.7676211328168794,2.0530906700479337,11.0
457,0.35831897932567486,1.3423887226510356,11.0
457,0.6416810206743252,2.156998917548404,18.0
660,0.2795326512265207,1.4627009112923393,7.0
660,0.7204673487734793,3.4667495824900776,15.0
444,0.35259094529676893,1.3235694852158988,12.0
444,0.6474090547032311,2.332985182445845,19.0
40,0.22753906794363066,3.987986289344572,6.0
40,0.7724609320563693,2.9420426293877906,5.0
363,0.4356148016224844,2.4386667042777064,11.0
363,0.5643851983775157,1.977978180095155,10.0
161,1.0,2.3847993008550787,6.0
848,0.7441265095849638,1.7218948086640158,8.0
848,0.2558734904150361,2.2815557582333916,13.0
319,0.09388107266743373,0.8496750160303731,2.0
319,0.9061189273325663,1.633076058924751,7.0
441,0.04712489981271697,2.363775719324794,19.0
441,0.3076359234205607,1.281187747546436,11.0
441,0.6452391767667224,2.349833744851817,18.0
156,0.5739009045490633,2.348397324195871,9.0
156,0.4260990954509366,0.840003524067794,5.0
321,0.3264947483542737,0.8199755737737673,2.0
321,0.6735052516457263,1.8532448674259259,8.0
235,0.04767530938960575,1.726402645224835,8.0
235,0.9523246906103943,1.7233100850574137,7.0
536,0.8940054313500271,3.282771730245413,5.0
536,0.10599456864997304,1.9554281840619891,5.0
162,1.0,2.3430883616747678,4.0
787,0.7494371439676721,2.0134363631384247,0.0
787,0.25056285603232775,0.6412736064836838,0.0
780,0.5591584453225739,2.52267801928402,0.0
780,0.44084155467742614,0.6686054831795555,0.0
691,0.5475915008710236,2.328247500200276,9.0
691,0.4524084991289764,4.207841558937147,13.0
334,0.22751573512095416,0.6278847764416031,3.0
334,0.772484264879046,2.0956905999334454,12.0
9,0.8022675845412378,8.037977096137167,9.0
9,0.19773241545876227,8.152514376071949,10.0
137,0.8761726267386752,2.4189308032648467,8.0
137,0.12382737326132476,0.5023528098091802,0.0
721,1.0,4.3802233606006755,3.0
390,0.07625252718400843,1.5937641682657597,9.0
390,0.9237474728159916,2.757570370690482,14.0
863,0.8788392247641039,1.1685753738400204,3.0
863,0.12116077523589612,1.678835211881263,5.0
290,1.0,1.6004264299998674,5.0
446,0.11674628621661695,1.436398295483359,10.0
446,0.8832537137833829,1.956222376057275,13.0
591,0.687534802788962,2.606337829278653,17.0
591,0.312465197211038,1.2893720921370821,9.0
618,0.6270889165117443,1.7433204359651788,11.0
618,0.37291108348825575,2.432693940049616,14.0
320,0.25489498879381295,1.766281753381033,8.0
320,0.2638989771884243,0.7546481649473296,2.0
320,0.4812060340177627,1.820397753267697,9.0
504,0.41843398740387305,1.0404251496510204,6.0
504,0.581566012596127,3.2753625364088217,14.0
488,0.27549454441194393,2.0754630099751172,6.0
488,0.7245054555880561,2.9701507880393416,9.0
214,1.0,2.176043813274839,3.0
415,0.33737669399151093,1.5719600563124922,9.0
415,0.6626233060084892,3.052338988884588,22.0
67,0.2711963701010652,2.536915212018924,9.0
67,0.7288036298989348,2.67627771370222,10.0
282,1.0,1.8753497336363498,7.0
394,0.241951395730424,1.4642408317313365,7.0
394,0.758048604269576,2.6812078271690774,13.0
783,0.3849311541664672,0.6655893990169737,0.0
783,0.6150688458335327,2.227139882936586,0.0
760,0.5963293187461318,2.6654102839227916,2.0
760,0.4036706812538682,0.797094564999765,1.0
864,1.0,3.734085358721849,6.0
790,0.11832537812747645,0.7033904025479764,1.0
790,0.8816746218725235,2.0217407449999834,1.0
695,1.0,4.320501924151375,12.0
181,0.4073767101808712,1.893113264896375,8.0
181,0.2998179976888531,2.195560502849088,8.0
181,0.29280529213027573,1.976569077657522,8.0
15,1.0,7.749623470061406,5.0
229,0.3937038588084812,1.9351646086225658,2.0
229,0.6062961411915188,1.3500800883997592,2.0
576,0.39790741769743215,1.6866638697639165,6.0
576,0.6020925823025678,1.0998707430491517,3.0
360,0.16095984506396846,2.3856675817731166,12.0
360,0.11652972759058215,2.015346810835361,13.0
360,0.7225104273454495,1.9996093791981537,12.0
375,0.7928797385701261,2.65876138506298,13.0
375,0.20712026142987397,2.7836115101423378,13.0
263,1.0,2.2304688784019735,9.0
483,0.08181592782464098,1.7337113272396147,6.0
483,0.918184072175359,3.0597720006505904,11.0
4,0.9561436460643465,7.89533343663109,9.0
4,0.04385635393565339,7.6327793764553595,6.0
734,1.0,4.395983162026341,8.0
622,0.12531603488047544,1.5262084817071073,10.0
622,0.8746839651195246,2.7714181102985314,16.0
710,1.0,4.3741208554252715,3.0
139,0.9024006658240926,2.578809836097744,15.0
139,0.09759933417590738,1.2205019984174865,8.0
764,0.20196984304594526,0.6687738284646221,0.0
764,0.7980301569540549,1.9306826976001072,0.0
709,1.0,4.226823222362665,4.0
311,0.26103175405681067,0.7718259436513831,2.0
311,0.08671494922344071,0.8749726528882701,3.0
311,0.6522532967197486,1.8444534459042219,6.0
565,0.41949740529151774,3.07963438500245,13.0
565,0.5805025947084823,0.9705318395431056,5.0
403,0.27094327839422394,1.5967509522763257,10.0
403,0.7290567216057761,2.987414690919294,23.0
594,0.6462041125715381,1.6642692376036003,11.0
594,0.3537958874284619,2.4384929148726786,15.0
731,1.0,4.4382734787572975,8.0
274,0.4254022994732661,0.9587341327233097,6.0
274,0.5364381077021297,2.3780738626011955,12.0
274,0.03815959282460423,1.8290168919855494,9.0
37,1.0,4.006489551875232,3.0
571,0.7656257994079165,1.63275824388916,10.0
571,0.23437420059208347,1.040670257167894,7.0
240,1.0,2.2233355011742724,9.0
216,0.12105915517580576,1.3675989320763873,2.0
216,0.8789408448241942,1.4608090896641706,2.0
791,0.704167171463696,2.038995100006984,0.0
791,0.29583282853630394,0.6285335806456122,0.0
817,0.3533489447335036,1.3820161130110824,7.0
817,0.6466510552664962,2.669343641369552,14.0
494,0.9978125566805199,2.483140781808438,5.0
494,0.0021874433194800647,1.9507825834516903,3.0
460,0.7563879166327417,1.5386838191523298,7.0
460,0.24361208336725823,1.9174425456284578,10.0
160,1.0,2.332221115380345,5.0
191,0.878638440432715,1.5532355103705586,3.0
191,0.12136155956728495,1.2278031047009343,3.0
231,0.3963104746993389,1.2187277448150207,0.0
231,0.6036895253006611,2.0613431040054504,1.0
539,0.5014796644993391,1.8986396319874268,5.0
539,0.4985203355006609,3.410254552366527,5.0
753,0.5285034217320538,2.6334440331379603,2.0
753,0.4714965782679462,1.668207174133155,1.0
302,1.0,1.84360992146045,4.0
459,0.6819542998702394,1.5353991196534724,7.0
459,0.3180457001297606,1.8995431967434455,10.0
434,0.3911291209914653,1.2937564976668123,9.0
434,0.6088708790085346,2.711411614307329,17.0
763,0.312536173352692,0.669135035534171,0.0
763,0.6874638266473081,1.9239544545450908,0.0
384,0.04843098517064539,3.078426997956699,20.0
384,0.9515690148293547,3.027481607769835,18.0
25,0.24828820647075522,3.2611516124587023,4.0
